distance,velocity,angle,rcs,label
532,53.2,503,237.27637,0
549,54.900000000000006,787,224.0423,0
532,53.2,503,245.58733,0
548,54.800000000000004,787,194.14256,0
530,53.0,503,169.48654,0
548,54.800000000000004,786,209.8762,0
531,53.1,502,168.96071,0
548,54.800000000000004,785,194.66385,0
533,53.300000000000004,502,237.73514,0
548,54.800000000000004,784,187.61246,0
506,50.6,821,239.2117,0
533,53.300000000000004,502,228.80862,0
547,54.7,784,223.93494,0
506,50.6,821,267.42685,0
532,53.2,501,223.09105,0
548,54.800000000000004,784,190.612,0
506,50.6,820,230.64903,0
534,53.400000000000006,500,243.85477,0
548,54.800000000000004,783,184.47487,0
534,53.400000000000006,499,203.5885,0
546,54.6,783,187.51495,0
534,53.400000000000006,498,257.59332,0
548,54.800000000000004,783,182.56839,0
533,53.300000000000004,497,193.23523,0
548,54.800000000000004,784,168.20285,0
534,53.400000000000006,496,223.98611,0
546,54.6,783,147.99983,0
506,50.6,820,248.14412,0
534,53.400000000000006,495,210.55943,0
546,54.6,783,191.59972,0
506,50.6,821,266.18607,0
534,53.400000000000006,494,249.61855,0
548,54.800000000000004,782,288.6504,0
506,50.6,820,261.41293,0
535,53.5,494,259.45325,0
547,54.7,781,221.31038,0
506,50.6,821,255.93367,0
535,53.5,493,606.8635,0
544,54.400000000000006,781,319.5404,0
536,53.6,491,1212.1534,0
543,54.300000000000004,781,305.84842,0
535,53.5,490,1069.9034,0
544,54.400000000000006,780,182.57819,0
535,53.5,488,984.547,0
545,54.5,780,264.0307,0
537,53.7,487,588.2593,0
544,54.400000000000006,780,252.63281,0
536,53.6,486,356.16202,0
542,54.2,780,191.98285,0
537,53.7,485,281.47116,0
543,54.300000000000004,779,157.32155,0
538,53.800000000000004,484,320.2852,0
542,54.2,778,149.86609,0
538,53.800000000000004,484,258.85297,0
542,54.2,777,123.06625,0
539,53.900000000000006,483,266.2482,0
540,54.0,776,125.44675,0
538,53.800000000000004,483,251.35004,0
541,54.1,775,119.72799,0
540,54.0,481,198.14885,0
541,54.1,774,124.307755,0
539,53.900000000000006,480,207.51611,0
541,54.1,772,130.77509,0
540,54.0,479,231.77863,0
541,54.1,772,126.05859,0
540,54.0,478,251.5821,0
540,54.0,771,104.37696,0
540,54.0,476,222.18054,0
539,53.900000000000006,770,126.30455,0
540,54.0,476,246.92072,0
539,53.900000000000006,768,125.75586,0
540,54.0,474,249.5858,0
539,53.900000000000006,768,108.47862,0
541,54.1,474,207.7544,0
538,53.800000000000004,767,90.647125,0
542,54.2,473,259.08014,0
537,53.7,766,112.38533,0
540,54.0,472,255.50038,0
538,53.800000000000004,765,127.544464,0
541,54.1,471,241.6342,0
539,53.900000000000006,764,109.69114,0
541,54.1,469,207.47203,0
539,53.900000000000006,763,110.9153,0
542,54.2,468,204.97011,0
538,53.800000000000004,764,118.213,0
541,54.1,467,203.00545,0
536,53.6,762,97.36447,0
541,54.1,465,254.14798,0
537,53.7,761,99.61959,0
541,54.1,464,227.39024,0
537,53.7,760,116.30634,0
542,54.2,463,197.19887,0
537,53.7,760,108.719154,0
494,49.400000000000006,436,192.59532,0
542,54.2,461,248.23291,0
536,53.6,758,105.79296,0
544,54.400000000000006,462,169.221,0
535,53.5,758,127.63745,0
544,54.400000000000006,460,181.985,0
536,53.6,758,113.19766,0
545,54.5,458,130.73856,0
536,53.6,757,117.59146,0
546,54.6,456,184.07028,0
534,53.400000000000006,756,105.76108,0
547,54.7,454,132.98529,0
533,53.300000000000004,755,111.7742,0
546,54.6,453,143.41786,0
535,53.5,753,133.10889,0
547,54.7,451,125.59923,0
535,53.5,752,127.48112,0
546,54.6,451,176.46535,0
535,53.5,751,160.8725,0
547,54.7,449,176.50423,0
534,53.400000000000006,749,145.46677,0
548,54.800000000000004,449,173.17284,0
534,53.400000000000006,749,120.27837,0
546,54.6,448,332.7065,0
534,53.400000000000006,749,116.65709,0
547,54.7,446,293.7031,0
535,53.5,748,180.53137,0
547,54.7,444,304.82175,0
535,53.5,747,135.85689,0
546,54.6,441,353.19135,0
533,53.300000000000004,746,141.29907,0
547,54.7,439,357.34018,0
533,53.300000000000004,745,107.06695,0
548,54.800000000000004,437,227.60341,0
533,53.300000000000004,744,136.33862,0
548,54.800000000000004,436,341.5639,0
533,53.300000000000004,743,146.98773,0
546,54.6,434,271.18213,0
533,53.300000000000004,742,199.82945,0
547,54.7,433,290.82065,0
532,53.2,740,169.81812,0
548,54.800000000000004,432,274.90393,0
533,53.300000000000004,740,188.21793,0
548,54.800000000000004,430,247.79907,0
533,53.300000000000004,739,190.9571,0
550,55.0,428,219.90385,0
533,53.300000000000004,738,164.86415,0
550,55.0,426,236.05026,0
533,53.300000000000004,737,132.47377,0
551,55.1,424,253.4129,0
533,53.300000000000004,736,193.94109,0
551,55.1,422,203.45334,0
534,53.400000000000006,735,170.84627,0
551,55.1,420,205.28355,0
533,53.300000000000004,734,125.49323,0
553,55.300000000000004,419,245.79935,0
533,53.300000000000004,733,123.05368,0
553,55.300000000000004,417,313.06253,0
533,53.300000000000004,732,111.66977,0
554,55.400000000000006,416,260.4831,0
533,53.300000000000004,731,132.19269,0
556,55.6,414,412.5325,0
532,53.2,731,178.3752,0
553,55.300000000000004,412,250.67947,0
533,53.300000000000004,731,143.99673,0
554,55.400000000000006,409,249.38902,0
533,53.300000000000004,731,141.0325,0
555,55.5,406,225.62146,0
531,53.1,730,196.58974,0
556,55.6,403,438.62842,0
531,53.1,729,232.91455,0
556,55.6,400,535.1144,0
532,53.2,729,140.99915,0
558,55.800000000000004,398,452.1405,0
532,53.2,728,146.77939,0
558,55.800000000000004,397,579.1395,0
532,53.2,727,150.523,0
562,56.2,395,919.1528,0
530,53.0,727,247.87527,0
559,55.900000000000006,394,419.98767,0
531,53.1,726,213.40114,0
561,56.1,392,870.87274,0
531,53.1,725,188.76627,0
563,56.300000000000004,388,822.1404,0
531,53.1,725,198.44969,0
561,56.1,385,919.9798,0
531,53.1,724,174.62122,0
563,56.300000000000004,382,712.22095,0
530,53.0,724,269.62253,0
563,56.300000000000004,378,600.90625,0
530,53.0,724,238.82648,0
564,56.400000000000006,375,437.03415,0
531,53.1,724,236.70648,0
567,56.7,374,420.41147,0
530,53.0,724,271.432,0
569,56.900000000000006,371,218.09943,0
530,53.0,723,215.59691,0
570,57.0,368,312.6038,0
530,53.0,723,248.49146,0
569,56.900000000000006,366,419.98788,0
528,52.800000000000004,723,228.0679,0
567,56.7,363,577.82153,0
529,52.900000000000006,722,215.00447,0
567,56.7,359,483.62854,0
529,52.900000000000006,722,147.75758,0
571,57.1,353,655.83417,0
530,53.0,722,141.78017,0
573,57.300000000000004,349,672.1512,0
529,52.900000000000006,722,134.42467,0
575,57.5,344,545.2512,0
529,52.900000000000006,722,127.98134,0
568,56.800000000000004,340,757.11847,0
529,52.900000000000006,721,198.86053,0
579,57.900000000000006,338,1259.477,0
529,52.900000000000006,721,171.48253,0
582,58.2,334,2115.3389,0
529,52.900000000000006,720,208.66025,0
586,58.6,332,2375.3428,0
528,52.800000000000004,720,127.10392,0
585,58.5,328,2388.296,0
529,52.900000000000006,718,161.16055,0
586,58.6,323,2061.5842,0
529,52.900000000000006,718,200.69821,0
586,58.6,317,1626.0245,0
530,53.0,717,188.27344,0
587,58.7,311,1499.4126,0
529,52.900000000000006,717,162.855,0
589,58.900000000000006,304,1444.5654,0
529,52.900000000000006,716,201.06952,0
588,58.800000000000004,297,1428.6562,0
530,53.0,716,194.63472,0
591,59.1,292,1385.0009,0
530,53.0,715,178.8175,0
593,59.300000000000004,287,1204.6006,0
528,52.800000000000004,714,184.63121,0
598,59.800000000000004,281,1020.00934,0
529,52.900000000000006,713,161.92856,0
603,60.300000000000004,274,960.7945,0
528,52.800000000000004,713,166.63751,0
602,60.2,267,852.47437,0
529,52.900000000000006,712,160.49763,0
604,60.400000000000006,258,1393.075,0
528,52.800000000000004,711,156.52135,0
605,60.5,246,1354.537,0
528,52.800000000000004,712,170.5955,0
614,61.400000000000006,235,2174.6716,0
528,52.800000000000004,712,172.18326,0
614,61.400000000000006,223,2091.2327,0
528,52.800000000000004,711,156.6507,0
614,61.400000000000006,212,1826.1549,0
528,52.800000000000004,711,201.2851,0
614,61.400000000000006,202,1735.2109,0
528,52.800000000000004,710,158.30627,0
620,62.0,192,1146.572,0
526,52.6,710,213.21832,0
625,62.5,181,855.8226,0
527,52.7,709,193.00124,0
632,63.2,169,1430.364,0
527,52.7,709,217.11263,0
631,63.1,159,1045.0416,0
527,52.7,708,206.96344,0
635,63.5,145,1274.1827,0
527,52.7,708,198.05272,0
637,63.7,132,1037.805,0
526,52.6,708,203.27167,0
651,65.10000000000001,117,282.22714,0
527,52.7,707,234.7143,0
665,66.5,101,169.5888,0
527,52.7,706,233.62958,0
668,66.8,86,258.01712,0
528,52.800000000000004,705,189.79367,0
668,66.8,80,243.07262,0
526,52.6,705,249.35466,0
675,67.5,69,296.536,0
526,52.6,705,190.2282,0
681,68.10000000000001,60,300.193,0
526,52.6,704,204.6104,0
698,69.8,52,352.07697,0
526,52.6,704,211.85571,0
704,70.4,45,460.70676,0
526,52.6,703,239.49644,0
702,70.2,31,405.05844,0
526,52.6,703,226.31696,0
703,70.3,23,437.38974,0
526,52.6,704,193.78215,0
701,70.10000000000001,12,436.64594,0
526,52.6,703,234.13316,0
526,52.6,703,191.07922,0
526,52.6,702,181.03784,0
525,52.5,701,221.37706,0
525,52.5,701,187.36714,0
525,52.5,701,193.54926,0
524,52.400000000000006,701,196.58861,0
524,52.400000000000006,701,188.5125,0
524,52.400000000000006,700,210.33524,0
525,52.5,700,210.52318,0
524,52.400000000000006,700,221.34406,0
525,52.5,699,241.98592,0
524,52.400000000000006,699,147.3883,0
524,52.400000000000006,699,202.32738,0
524,52.400000000000006,698,252.46783,0
523,52.300000000000004,698,210.60646,0
524,52.400000000000006,698,193.67581,0
524,52.400000000000006,698,227.36551,0
524,52.400000000000006,698,197.08257,0
524,52.400000000000006,697,276.0153,0
524,52.400000000000006,696,240.30621,0
524,52.400000000000006,696,248.67596,0
524,52.400000000000006,695,245.43823,0
524,52.400000000000006,695,271.63052,0
524,52.400000000000006,695,271.61118,0
524,52.400000000000006,694,186.99965,0
523,52.300000000000004,694,104.82398,0
523,52.300000000000004,693,135.08209,0
523,52.300000000000004,692,103.027725,0
523,52.300000000000004,691,106.821556,0
524,52.400000000000006,690,149.70818,0
522,52.2,689,117.51161,0
522,52.2,688,126.81911,0
523,52.300000000000004,687,108.06042,0
522,52.2,687,122.62542,0
523,52.300000000000004,686,111.85135,0
522,52.2,686,123.07452,0
523,52.300000000000004,686,119.196396,0
523,52.300000000000004,685,161.57251,0
523,52.300000000000004,684,141.44154,0
522,52.2,683,133.94833,0
522,52.2,682,209.6731,0
521,52.1,680,256.1313,0
522,52.2,680,248.06027,0
521,52.1,680,206.61238,0
521,52.1,680,258.93967,0
522,52.2,680,297.93347,0
521,52.1,680,212.00414,0
522,52.2,680,263.3186,0
521,52.1,679,238.18004,0
522,52.2,680,207.14452,0
520,52.0,681,246.11314,0
522,52.2,682,316.9822,0
712,71.2,48,223.40935,0
522,52.2,683,301.26093,0
709,70.9,72,168.25066,0
522,52.2,684,277.82358,0
698,69.8,85,271.02383,0
523,52.300000000000004,686,270.30472,0
676,67.60000000000001,110,277.7738,0
523,52.300000000000004,688,255.75388,0
647,64.7,140,412.96304,0
523,52.300000000000004,689,259.28165,0
639,63.900000000000006,168,809.2107,0
523,52.300000000000004,691,240.6595,0
638,63.800000000000004,194,1246.6263,0
523,52.300000000000004,692,278.18375,0
623,62.300000000000004,219,901.4257,0
524,52.400000000000006,692,236.57321,0
620,62.0,243,1114.635,0
524,52.400000000000006,693,253.10077,0
622,62.2,259,723.54126,0
525,52.5,695,243.09735,0
606,60.6,274,1245.103,0
525,52.5,696,201.36223,0
598,59.800000000000004,289,1391.1199,0
524,52.400000000000006,698,228.28307,0
593,59.300000000000004,305,648.62335,0
525,52.5,699,239.14833,0
594,59.400000000000006,320,793.58746,0
525,52.5,700,220.69597,0
582,58.2,336,1715.5957,0
526,52.6,702,205.16362,0
582,58.2,351,1837.6055,0
525,52.5,703,160.25049,0
585,58.5,362,2132.4238,0
527,52.7,705,189.74677,0
584,58.400000000000006,371,737.32495,0
526,52.6,707,202.20503,0
578,57.800000000000004,382,1130.3615,0
525,52.5,709,192.74352,0
575,57.5,391,1340.7958,0
528,52.800000000000004,711,317.2863,0
574,57.400000000000006,403,1421.7793,0
530,53.0,714,284.98303,0
568,56.800000000000004,412,885.20886,0
529,52.900000000000006,715,361.11652,0
570,57.0,423,736.87195,0
530,53.0,717,175.36029,0
569,56.900000000000006,429,610.2971,0
530,53.0,719,187.98439,0
572,57.2,435,481.08072,0
528,52.800000000000004,721,203.73285,0
564,56.400000000000006,442,534.0573,0
528,52.800000000000004,723,157.03375,0
560,56.0,448,362.7952,0
528,52.800000000000004,725,138.07297,0
560,56.0,456,520.7729,0
530,53.0,726,169.0836,0
559,55.900000000000006,463,238.91542,0
528,52.800000000000004,729,162.07977,0
556,55.6,469,139.67615,0
530,53.0,731,159.94984,0
558,55.800000000000004,474,138.39471,0
529,52.900000000000006,733,192.8381,0
555,55.5,476,194.30106,0
528,52.800000000000004,735,156.36916,0
553,55.300000000000004,480,183.48077,0
530,53.0,737,119.21275,0
549,54.900000000000006,483,169.49043,0
530,53.0,737,180.23358,0
549,54.900000000000006,489,219.88512,0
531,53.1,739,189.99652,0
532,53.2,740,175.56671,0
547,54.7,497,254.08406,0
533,53.300000000000004,741,188.6213,0
548,54.800000000000004,500,179.91772,0
531,53.1,742,146.56409,0
547,54.7,500,275.90384,0
531,53.1,743,123.4191,0
545,54.5,502,230.63992,0
533,53.300000000000004,744,146.29889,0
546,54.6,503,184.33028,0
533,53.300000000000004,744,158.76282,0
546,54.6,506,242.74124,0
532,53.2,745,134.15755,0
545,54.5,509,237.33426,0
534,53.400000000000006,746,151.66504,0
543,54.300000000000004,511,257.54288,0
533,53.300000000000004,747,163.54002,0
543,54.300000000000004,513,284.3429,0
532,53.2,749,144.74261,0
542,54.2,513,270.28845,0
533,53.300000000000004,751,165.03293,0
541,54.1,514,242.8587,0
534,53.400000000000006,752,154.23155,0
541,54.1,515,263.3051,0
535,53.5,753,123.38345,0
542,54.2,517,190.02843,0
536,53.6,754,104.89505,0
541,54.1,520,228.14464,0
537,53.7,756,125.26622,0
540,54.0,521,186.33115,0
535,53.5,758,161.5523,0
540,54.0,523,238.74501,0
536,53.6,760,110.22124,0
540,54.0,522,250.09993,0
537,53.7,761,132.24486,0
537,53.7,523,290.18552,0
539,53.900000000000006,763,149.01823,0
538,53.800000000000004,523,266.69376,0
538,53.800000000000004,764,138.1942,0
538,53.800000000000004,524,280.14496,0
541,54.1,766,163.6297,0
537,53.7,527,269.52533,0
540,54.0,767,180.42206,0
535,53.5,528,207.35692,0
540,54.0,769,148.45436,0
535,53.5,530,251.93562,0
542,54.2,770,160.81567,0
535,53.5,530,251.49373,0
542,54.2,771,166.6554,0
534,53.400000000000006,530,224.32831,0
544,54.400000000000006,772,184.63849,0
533,53.300000000000004,531,280.93005,0
544,54.400000000000006,773,243.89618,0
533,53.300000000000004,531,255.60495,0
543,54.300000000000004,773,165.97185,0
533,53.300000000000004,533,296.41272,0
542,54.2,775,211.15582,0
531,53.1,533,291.25055,0
546,54.6,776,283.5553,0
531,53.1,534,284.4403,0
546,54.6,777,260.34006,0
530,53.0,534,968.9884,0
545,54.5,777,232.17899,0
530,53.0,533,668.60065,0
546,54.6,777,239.10645,0
532,53.2,533,331.01553,0
549,54.900000000000006,778,257.97012,0
530,53.0,533,324.49716,0
547,54.7,779,263.58026,0
530,53.0,534,282.0022,0
547,54.7,781,227.53189,0
528,52.800000000000004,534,286.97073,0
546,54.6,782,253.51622,0
529,52.900000000000006,534,269.7994,0
548,54.800000000000004,784,317.00085,0
528,52.800000000000004,533,352.10532,0
548,54.800000000000004,785,322.27002,0
529,52.900000000000006,532,253.75645,0
548,54.800000000000004,785,294.72025,0
528,52.800000000000004,531,368.99652,0
551,55.1,787,360.68423,0
528,52.800000000000004,531,298.84238,0
550,55.0,789,370.6563,0
528,52.800000000000004,532,337.18054,0
550,55.0,792,327.22034,0
526,52.6,532,371.13672,0
550,55.0,794,138.90819,0
528,52.800000000000004,532,321.5433,0
550,55.0,796,143.79904,0
527,52.7,532,338.98114,0
550,55.0,797,159.79971,0
527,52.7,531,251.57896,0
552,55.2,798,192.66171,0
527,52.7,531,249.79315,0
553,55.300000000000004,801,203.06406,0
526,52.6,531,259.48773,0
551,55.1,803,166.34167,0
525,52.5,532,267.9529,0
552,55.2,806,207.9542,0
525,52.5,532,268.7893,0
553,55.300000000000004,809,190.58675,0
526,52.6,533,276.33252,0
555,55.5,812,208.02252,0
525,52.5,533,244.17,0
555,55.5,814,194.77849,0
525,52.5,533,236.64977,0
558,55.800000000000004,816,240.4873,0
525,52.5,533,285.79227,0
562,56.2,819,161.389,0
525,52.5,533,356.6031,0
563,56.300000000000004,821,166.29747,0
525,52.5,534,333.73047,0
563,56.300000000000004,825,153.31015,0
524,52.400000000000006,535,307.98514,0
565,56.5,828,167.7221,0
522,52.2,537,318.60602,0
566,56.6,832,153.43321,0
523,52.300000000000004,538,331.90002,0
566,56.6,835,160.31833,0
522,52.2,538,288.7068,0
567,56.7,836,175.37045,0
521,52.1,538,260.9146,0
573,57.300000000000004,837,234.96419,0
522,52.2,538,232.17755,0
574,57.400000000000006,839,257.06802,0
521,52.1,540,321.7869,0
575,57.5,843,274.36624,0
522,52.2,540,298.74225,0
576,57.6,846,328.2329,0
521,52.1,541,214.46536,0
577,57.7,848,310.9324,0
521,52.1,541,236.28854,0
579,57.900000000000006,850,265.04233,0
522,52.2,540,206.68794,0
580,58.0,853,606.3178,0
520,52.0,540,231.93156,0
581,58.1,856,598.04175,0
521,52.1,540,183.22401,0
590,59.0,861,516.7775,0
520,52.0,540,225.13965,0
589,58.900000000000006,866,442.1199,0
520,52.0,541,289.059,0
588,58.800000000000004,872,527.3056,0
520,52.0,541,164.86896,0
593,59.300000000000004,879,515.78625,0
520,52.0,542,143.11833,0
597,59.7,886,465.9004,0
520,52.0,541,193.76971,0
598,59.800000000000004,891,485.7909,0
521,52.1,541,146.81557,0
603,60.300000000000004,897,661.2371,0
520,52.0,540,162.11824,0
611,61.1,906,1123.5122,0
520,52.0,540,150.64545,0
612,61.2,917,1022.5921,0
519,51.900000000000006,541,222.27576,0
613,61.300000000000004,926,1095.3306,0
520,52.0,541,145.66982,0
617,61.7,937,777.4356,0
521,52.1,541,138.57397,0
624,62.400000000000006,949,861.73346,0
520,52.0,541,150.90167,0
629,62.900000000000006,958,752.19476,0
520,52.0,541,144.0402,0
631,63.1,968,896.37695,0
520,52.0,541,163.37006,0
634,63.400000000000006,982,561.302,0
520,52.0,541,179.15295,0
650,65.0,998,293.96152,0
520,52.0,541,143.76744,0
656,65.60000000000001,1019,381.62164,0
519,51.900000000000006,543,233.66618,0
519,51.900000000000006,543,248.65178,0
519,51.900000000000006,544,234.21544,0
520,52.0,545,121.41031,0
519,51.900000000000006,545,203.1977,0
520,52.0,545,155.30554,0
520,52.0,546,179.99889,0
519,51.900000000000006,547,199.6919,0
519,51.900000000000006,548,193.94012,0
518,51.800000000000004,549,193.50179,0
519,51.900000000000006,550,243.73953,0
519,51.900000000000006,550,227.51283,0
519,51.900000000000006,551,239.70068,0
520,52.0,551,188.43704,0
519,51.900000000000006,551,247.05783,0
519,51.900000000000006,553,243.27455,0
518,51.800000000000004,553,160.70164,0
517,51.7,554,240.99515,0
519,51.900000000000006,554,251.51562,0
518,51.800000000000004,554,222.39052,0
519,51.900000000000006,554,208.3867,0
518,51.800000000000004,554,214.738,0
518,51.800000000000004,555,287.2896,0
517,51.7,556,236.594,0
517,51.7,556,236.55745,0
518,51.800000000000004,556,220.78535,0
518,51.800000000000004,556,247.95085,0
517,51.7,550,171.70496,0
517,51.7,550,169.78293,0
517,51.7,550,131.97993,0
517,51.7,550,154.47975,0
517,51.7,550,197.91443,0
517,51.7,550,152.34328,0
517,51.7,550,310.82568,0
517,51.7,550,279.65793,0
517,51.7,550,316.56018,0
517,51.7,550,255.15894,0
517,51.7,550,283.17706,0
517,51.7,549,282.155,0
517,51.7,549,268.96857,0
517,51.7,549,253.7364,0
517,51.7,550,311.66083,0
517,51.7,550,252.16862,0
517,51.7,550,247.52911,0
517,51.7,552,253.79158,0
517,51.7,553,275.03995,0
517,51.7,555,287.99265,0
518,51.800000000000004,556,244.82669,0
517,51.7,559,278.6899,0
518,51.800000000000004,561,243.68753,0
518,51.800000000000004,563,248.0766,0
518,51.800000000000004,565,264.2392,0
518,51.800000000000004,567,248.80992,0
518,51.800000000000004,570,213.67426,0
517,51.7,573,228.66347,0
517,51.7,575,152.39018,0
517,51.7,578,203.94922,0
517,51.7,581,182.70355,0
517,51.7,585,158.0998,0
518,51.800000000000004,587,184.68806,0
518,51.800000000000004,590,199.90585,0
518,51.800000000000004,594,180.30812,0
518,51.800000000000004,596,170.2016,0
519,51.900000000000006,600,116.78411,0
518,51.800000000000004,603,142.1083,0
520,52.0,605,144.70966,0
519,51.900000000000006,609,138.8447,0
520,52.0,612,149.1027,0
520,52.0,615,146.51117,0
519,51.900000000000006,619,143.62239,0
518,51.800000000000004,622,150.76202,0
519,51.900000000000006,625,119.14317,0
518,51.800000000000004,628,146.78986,0
518,51.800000000000004,632,127.61883,0
519,51.900000000000006,634,121.30157,0
520,52.0,637,248.47102,0
520,52.0,641,244.2644,0
520,52.0,644,242.36073,0
520,52.0,647,221.7807,0
521,52.1,651,221.60368,0
520,52.0,654,211.45764,0
520,52.0,657,192.5346,0
519,51.900000000000006,660,132.94121,0
519,51.900000000000006,664,122.685844,0
518,51.800000000000004,667,123.09806,0
521,52.1,669,212.18646,0
521,52.1,673,219.34593,0
521,52.1,676,244.13295,0
700,70.0,978,284.92508,0
521,52.1,679,258.7462,0
685,68.5,935,138.15944,0
522,52.2,681,241.22293,0
687,68.7,894,252.47806,0
522,52.2,683,240.95209,0
686,68.60000000000001,860,467.94397,0
523,52.300000000000004,685,232.19562,0
678,67.8,823,1252.3691,0
524,52.400000000000006,688,306.36505,0
670,67.0,783,801.61694,0
523,52.300000000000004,689,238.91083,0
669,66.9,747,759.69476,0
669,66.9,715,515.0095,0
666,66.60000000000001,688,311.00418,0
669,66.9,660,325.2576,0
655,65.5,626,1104.7216,0
524,52.400000000000006,695,248.96443,0
647,64.7,593,1394.0658,0
525,52.5,696,273.3773,0
643,64.3,564,1007.38574,0
525,52.5,695,299.0515,0
645,64.5,534,829.8238,0
525,52.5,695,345.68588,0
645,64.5,507,478.89026,0
525,52.5,694,326.2,0
637,63.7,477,636.51,0
525,52.5,693,310.79184,0
633,63.300000000000004,445,872.8595,0
525,52.5,692,345.6477,0
631,63.1,422,1070.3822,0
524,52.400000000000006,691,313.359,0
629,62.900000000000006,399,988.9538,0
523,52.300000000000004,690,128.5487,0
629,62.900000000000006,379,2306.3877,0
523,52.300000000000004,688,150.00279,0
624,62.400000000000006,355,2293.8232,0
524,52.400000000000006,687,170.2542,0
618,61.800000000000004,332,1575.7241,0
523,52.300000000000004,685,146.95148,0
619,61.900000000000006,310,1668.6116,0
523,52.300000000000004,683,157.40674,0
621,62.1,289,1632.8639,0
522,52.2,680,172.1036,0
620,62.0,271,1665.681,0
523,52.300000000000004,678,177.0108,0
613,61.300000000000004,249,1715.0687,0
522,52.2,675,137.91379,0
615,61.5,229,1720.2933,0
521,52.1,672,178.81552,0
611,61.1,212,2168.3958,0
521,52.1,670,175.2759,0
612,61.2,197,1465.6001,0
522,52.2,666,120.89666,0
611,61.1,183,942.1649,0
523,52.300000000000004,663,116.995865,0
607,60.7,168,345.31097,0
522,52.2,660,159.0941,0
602,60.2,151,427.8023,0
521,52.1,656,170.13171,0
602,60.2,136,255.59396,0
522,52.2,653,228.6723,0
601,60.1,124,406.76477,0
522,52.2,650,125.476456,0
601,60.1,111,454.1325,0
523,52.300000000000004,647,233.68695,0
601,60.1,97,583.0033,0
522,52.2,642,225.23766,0
595,59.5,84,384.53516,0
523,52.300000000000004,639,201.96764,0
585,58.5,77,543.9968,0
522,52.2,635,190.00475,0
592,59.2,71,269.73187,0
523,52.300000000000004,632,164.96204,0
588,58.800000000000004,68,427.9452,0
520,52.0,628,183.2846,0
586,58.6,69,578.0789,0
520,52.0,624,207.7341,0
579,57.900000000000006,72,507.16803,0
521,52.1,620,199.8316,0
579,57.900000000000006,79,486.97272,0
521,52.1,616,185.7171,0
578,57.800000000000004,85,498.6301,0
521,52.1,613,174.34593,0
578,57.800000000000004,93,633.82245,0
520,52.0,607,196.7644,0
580,58.0,102,639.2097,0
521,52.1,604,186.10513,0
577,57.7,117,608.0069,0
522,52.2,600,184.65666,0
576,57.6,130,580.7824,0
521,52.1,597,187.67793,0
578,57.800000000000004,142,602.7937,0
521,52.1,594,183.49693,0
578,57.800000000000004,156,521.9145,0
522,52.2,589,193.67645,0
574,57.400000000000006,172,454.50687,0
520,52.0,585,221.96953,0
572,57.2,191,305.4401,0
519,51.900000000000006,581,213.389,0
570,57.0,212,319.0843,0
521,52.1,578,218.9671,0
570,57.0,232,229.93645,0
521,52.1,574,160.16956,0
572,57.2,251,371.0741,0
521,52.1,570,181.0104,0
573,57.300000000000004,269,341.49863,0
520,52.0,566,193.15033,0
571,57.1,289,610.71545,0
521,52.1,563,155.80841,0
572,57.2,308,509.48596,0
522,52.2,559,172.1441,0
568,56.800000000000004,325,903.9952,0
522,52.2,556,158.23048,0
573,57.300000000000004,343,752.8157,0
522,52.2,552,172.66492,0
574,57.400000000000006,359,595.0204,0
520,52.0,548,191.32426,0
573,57.300000000000004,378,569.3096,0
520,52.0,545,210.71663,0
573,57.300000000000004,397,885.91187,0
522,52.2,542,273.81937,0
573,57.300000000000004,419,907.1599,0
521,52.1,539,303.80078,0
574,57.400000000000006,438,1298.5562,0
521,52.1,536,318.6736,0
574,57.400000000000006,454,491.6199,0
521,52.1,534,342.20755,0
574,57.400000000000006,473,419.5731,0
522,52.2,533,138.06485,0
572,57.2,492,137.2328,0
522,52.2,532,261.29938,0
576,57.6,511,231.7417,0
576,57.6,529,165.16943,0
576,57.6,544,122.3984,0
573,57.300000000000004,561,123.57377,0
573,57.300000000000004,582,139.38239,0
577,57.7,601,127.67261,0
524,52.400000000000006,534,268.84595,0
575,57.5,618,130.79388,0
523,52.300000000000004,535,224.73598,0
578,57.800000000000004,634,185.53369,0
523,52.300000000000004,536,303.89215,0
577,57.7,650,208.63907,0
522,52.2,537,280.76334,0
577,57.7,667,196.41019,0
522,52.2,540,302.7011,0
577,57.7,683,222.62651,0
522,52.2,543,306.21198,0
579,57.900000000000006,698,187.73322,0
522,52.2,545,278.76816,0
579,57.900000000000006,711,185.33606,0
522,52.2,549,322.2599,0
575,57.5,728,224.54184,0
523,52.300000000000004,553,299.5086,0
577,57.7,745,240.66612,0
523,52.300000000000004,557,289.08502,0
577,57.7,762,216.96072,0
522,52.2,560,249.10373,0
577,57.7,775,280.08203,0
524,52.400000000000006,564,302.12805,0
577,57.7,787,256.1391,0
524,52.400000000000006,567,275.99503,0
577,57.7,801,329.1938,0
524,52.400000000000006,571,309.80524,0
578,57.800000000000004,814,301.48035,0
524,52.400000000000006,575,307.06934,0
578,57.800000000000004,827,354.8053,0
524,52.400000000000006,579,297.51794,0
577,57.7,838,400.3731,0
524,52.400000000000006,583,387.19986,0
577,57.7,850,369.67172,0
525,52.5,589,283.58844,0
577,57.7,863,394.2268,0
525,52.5,593,361.95074,0
576,57.6,877,392.28152,0
524,52.400000000000006,598,311.83258,0
577,57.7,891,381.28503,0
